hop_name	hop_purpose	country	link	brew_value	range_min	range_max	range_mean
Pacific Gem	Bittering	New Zealand	https://beermaverick.com/hop/pacific-gem/	Alpha-Beta Ratio	1	2	2
Pacific Gem	Bittering	New Zealand	https://beermaverick.com/hop/pacific-gem/	Co-Humulone as % of Alpha	35	40	37.5
Pacific Gem	Bittering	New Zealand	https://beermaverick.com/hop/pacific-gem/	Total Oils (mL/100g)	0.8	1.6	1.2
Pacific Gem	Bittering	New Zealand	https://beermaverick.com/hop/pacific-gem/	Myrcene	30	40	35
Pacific Gem	Bittering	New Zealand	https://beermaverick.com/hop/pacific-gem/	Humulene	20	30	25
Pacific Gem	Bittering	New Zealand	https://beermaverick.com/hop/pacific-gem/	Caryophyllene	6	12	9
Pacific Gem	Bittering	New Zealand	https://beermaverick.com/hop/pacific-gem/	Farnesene	0	1	0.5
Pacific Gem	Bittering	New Zealand	https://beermaverick.com/hop/pacific-gem/	All Others	17	44	44
Pacific Jade	Dual	New Zealand	https://beermaverick.com/hop/pacific-jade/	Alpha Acid %	12	14	13
Pacific Jade	Dual	New Zealand	https://beermaverick.com/hop/pacific-jade/	Beta Acid %	7	8	7.5
Pacific Jade	Dual	New Zealand	https://beermaverick.com/hop/pacific-jade/	Alpha-Beta Ratio	2	2	2
Pacific Jade	Dual	New Zealand	https://beermaverick.com/hop/pacific-jade/	Co-Humulone as % of Alpha	23	25	24
Pacific Jade	Dual	New Zealand	https://beermaverick.com/hop/pacific-jade/	Total Oils (mL/100g)	1.1	1.5	1.3
Pacific Jade	Dual	New Zealand	https://beermaverick.com/hop/pacific-jade/	Myrcene	33	34	33.5
Pacific Jade	Dual	New Zealand	https://beermaverick.com/hop/pacific-jade/	Humulene	32	33	32.5
Pacific Jade	Dual	New Zealand	https://beermaverick.com/hop/pacific-jade/	Caryophyllene	10	11	10.5
Pacific Jade	Dual	New Zealand	https://beermaverick.com/hop/pacific-jade/	Farnesene	0	1	0.5
Pacific Jade	Dual	New Zealand	https://beermaverick.com/hop/pacific-jade/	All Others	21	25	25
Pacific Sunrise	Bittering	New Zealand	https://beermaverick.com/hop/pacific-sunrise/	Alpha Acid %	12.5	14.5	13.5
Pacific Sunrise	Bittering	New Zealand	https://beermaverick.com/hop/pacific-sunrise/	Beta Acid %	5	7	6
Pacific Sunrise	Bittering	New Zealand	https://beermaverick.com/hop/pacific-sunrise/	Alpha-Beta Ratio	2	3	2
Pacific Sunrise	Bittering	New Zealand	https://beermaverick.com/hop/pacific-sunrise/	Co-Humulone as % of Alpha	27	30	28.5
Pacific Sunrise	Bittering	New Zealand	https://beermaverick.com/hop/pacific-sunrise/	Total Oils (mL/100g)	1.5	2.5	2
Pacific Sunrise	Bittering	New Zealand	https://beermaverick.com/hop/pacific-sunrise/	Myrcene	45	55	50
Pacific Sunrise	Bittering	New Zealand	https://beermaverick.com/hop/pacific-sunrise/	Humulene	20	24	22
Pacific Sunrise	Bittering	New Zealand	https://beermaverick.com/hop/pacific-sunrise/	Caryophyllene	6	8	7
Pacific Sunrise	Bittering	New Zealand	https://beermaverick.com/hop/pacific-sunrise/	Farnesene	0	1	0.5
Pacific Sunrise	Bittering	New Zealand	https://beermaverick.com/hop/pacific-sunrise/	All Others	12	29	29
Pacifica	Aroma	New Zealand	https://beermaverick.com/hop/pacifica/	Alpha Acid %	5	6	5.5
Pacifica	Aroma	New Zealand	https://beermaverick.com/hop/pacifica/	Beta Acid %	5	6	5.5
Pacifica	Aroma	New Zealand	https://beermaverick.com/hop/pacifica/	Alpha-Beta Ratio	1	1	1
Pacifica	Aroma	New Zealand	https://beermaverick.com/hop/pacifica/	Co-Humulone as % of Alpha	24	26	25
Pacifica	Aroma	New Zealand	https://beermaverick.com/hop/pacifica/	Total Oils (mL/100g)	0.9	1.2	1.1
Pacifica	Aroma	New Zealand	https://beermaverick.com/hop/pacifica/	Myrcene	10	15	12.5
Pacifica	Aroma	New Zealand	https://beermaverick.com/hop/pacifica/	Humulene	45	55	50
Pacifica	Aroma	New Zealand	https://beermaverick.com/hop/pacifica/	Caryophyllene	14	18	16
Pacifica	Aroma	New Zealand	https://beermaverick.com/hop/pacifica/	Farnesene	0	1	0.5
Pacifica	Aroma	New Zealand	https://beermaverick.com/hop/pacifica/	All Others	11	31	31
Rakau	Dual	New Zealand	https://beermaverick.com/hop/rakau/	Alpha Acid %	9	12	10.5
Rakau	Dual	New Zealand	https://beermaverick.com/hop/rakau/	Beta Acid %	5	6	5.5
Rakau	Dual	New Zealand	https://beermaverick.com/hop/rakau/	Alpha-Beta Ratio	2	2	2
Rakau	Dual	New Zealand	https://beermaverick.com/hop/rakau/	Co-Humulone as % of Alpha	23	25	24
Rakau	Dual	New Zealand	https://beermaverick.com/hop/rakau/	Total Oils (mL/100g)	1.8	2.2	2
Rakau	Dual	New Zealand	https://beermaverick.com/hop/rakau/	Myrcene	55	57	56
Rakau	Dual	New Zealand	https://beermaverick.com/hop/rakau/	Humulene	16	17	16.5
Rakau	Dual	New Zealand	https://beermaverick.com/hop/rakau/	Caryophyllene	5	6	5.5
Rakau	Dual	New Zealand	https://beermaverick.com/hop/rakau/	Farnesene	4	5	4.5
Rakau	Dual	New Zealand	https://beermaverick.com/hop/rakau/	All Others	15	20	20
Riwaka	Aroma	New Zealand	https://beermaverick.com/hop/riwaka/	Alpha Acid %	4.5	6.5	5.5
Riwaka	Aroma	New Zealand	https://beermaverick.com/hop/riwaka/	Beta Acid %	4	5	4.5
Riwaka	Aroma	New Zealand	https://beermaverick.com/hop/riwaka/	Alpha-Beta Ratio	1	2	1
Riwaka	Aroma	New Zealand	https://beermaverick.com/hop/riwaka/	Co-Humulone as % of Alpha	29	38	33.5
Riwaka	Aroma	New Zealand	https://beermaverick.com/hop/riwaka/	Total Oils (mL/100g)	0.8	1.5	1.2
Riwaka	Aroma	New Zealand	https://beermaverick.com/hop/riwaka/	Myrcene	67	70	68.5
Riwaka	Aroma	New Zealand	https://beermaverick.com/hop/riwaka/	Humulene	8	10	9
Riwaka	Aroma	New Zealand	https://beermaverick.com/hop/riwaka/	Caryophyllene	2	6	4
Riwaka	Aroma	New Zealand	https://beermaverick.com/hop/riwaka/	Farnesene	0	1	0.5
Riwaka	Aroma	New Zealand	https://beermaverick.com/hop/riwaka/	All Others	13	23	23
Smooth Cone	Dual	New Zealand	https://beermaverick.com/hop/smooth-cone/	Alpha Acid %	7	9.5	8.3
Smooth Cone	Dual	New Zealand	https://beermaverick.com/hop/smooth-cone/	Beta Acid %	3.4	5.2	4.3
Smooth Cone	Dual	New Zealand	https://beermaverick.com/hop/smooth-cone/	Alpha-Beta Ratio	1	3	2
Smooth Cone	Dual	New Zealand	https://beermaverick.com/hop/smooth-cone/	Co-Humulone as % of Alpha	NA	NA	31
Smooth Cone	Dual	New Zealand	https://beermaverick.com/hop/smooth-cone/	Total Oils (mL/100g)	0.4	1.1	0.8
Smooth Cone	Dual	New Zealand	https://beermaverick.com/hop/smooth-cone/	Myrcene	54	56	55
Smooth Cone	Dual	New Zealand	https://beermaverick.com/hop/smooth-cone/	Humulene	20	22	21
Smooth Cone	Dual	New Zealand	https://beermaverick.com/hop/smooth-cone/	Caryophyllene	5	7	6
Smooth Cone	Dual	New Zealand	https://beermaverick.com/hop/smooth-cone/	Farnesene	0	1	0.5
Smooth Cone	Dual	New Zealand	https://beermaverick.com/hop/smooth-cone/	All Others	14	21	21
Southern Cross	Dual	New Zealand	https://beermaverick.com/hop/southern-cross/	Alpha Acid %	11	14	12.5
Southern Cross	Dual	New Zealand	https://beermaverick.com/hop/southern-cross/	Beta Acid %	5	7	6
Southern Cross	Dual	New Zealand	https://beermaverick.com/hop/southern-cross/	Alpha-Beta Ratio	2	3	2
Southern Cross	Dual	New Zealand	https://beermaverick.com/hop/southern-cross/	Co-Humulone as % of Alpha	25	28	26.5
Southern Cross	Dual	New Zealand	https://beermaverick.com/hop/southern-cross/	Total Oils (mL/100g)	1.2	2	1.6
Southern Cross	Dual	New Zealand	https://beermaverick.com/hop/southern-cross/	Myrcene	31	55	43
Southern Cross	Dual	New Zealand	https://beermaverick.com/hop/southern-cross/	Humulene	13	21	17
Southern Cross	Dual	New Zealand	https://beermaverick.com/hop/southern-cross/	Caryophyllene	5	8	6.5
Southern Cross	Dual	New Zealand	https://beermaverick.com/hop/southern-cross/	Farnesene	6	8	7
Southern Cross	Dual	New Zealand	https://beermaverick.com/hop/southern-cross/	All Others	8	45	45
Sticklebract	Dual	New Zealand	https://beermaverick.com/hop/sticklebract/	Alpha Acid %	12	15	13.5
Sticklebract	Dual	New Zealand	https://beermaverick.com/hop/sticklebract/	Beta Acid %	6	8.5	7.3
Sticklebract	Dual	New Zealand	https://beermaverick.com/hop/sticklebract/	Alpha-Beta Ratio	1	3	2
Sticklebract	Dual	New Zealand	https://beermaverick.com/hop/sticklebract/	Co-Humulone as % of Alpha	35	45	40
Sticklebract	Dual	New Zealand	https://beermaverick.com/hop/sticklebract/	Total Oils (mL/100g)	75	1.8	1.3
Sticklebract	Dual	New Zealand	https://beermaverick.com/hop/sticklebract/	Myrcene	14	64	39
Sticklebract	Dual	New Zealand	https://beermaverick.com/hop/sticklebract/	Humulene	7	26	16.5
Sticklebract	Dual	New Zealand	https://beermaverick.com/hop/sticklebract/	Caryophyllene	3	13	8
Sticklebract	Dual	New Zealand	https://beermaverick.com/hop/sticklebract/	Farnesene	4	7	5.5
Sticklebract	Dual	New Zealand	https://beermaverick.com/hop/sticklebract/	All Others	0	72	72
Taiheke	Dual	New Zealand	https://beermaverick.com/hop/taiheke/	Alpha Acid %	5	9	7
Taiheke	Dual	New Zealand	https://beermaverick.com/hop/taiheke/	Beta Acid %	5	5.5	5.3
Taiheke	Dual	New Zealand	https://beermaverick.com/hop/taiheke/	Alpha-Beta Ratio	1	2	1
Taiheke	Dual	New Zealand	https://beermaverick.com/hop/taiheke/	Co-Humulone as % of Alpha	33	40	36.5
Taiheke	Dual	New Zealand	https://beermaverick.com/hop/taiheke/	Total Oils (mL/100g)	1	1.5	1.3
Taiheke	Dual	New Zealand	https://beermaverick.com/hop/taiheke/	Myrcene	50	60	55
Taiheke	Dual	New Zealand	https://beermaverick.com/hop/taiheke/	Humulene	10	20	15
Taiheke	Dual	New Zealand	https://beermaverick.com/hop/taiheke/	Caryophyllene	5	10	7.5
Taiheke	Dual	New Zealand	https://beermaverick.com/hop/taiheke/	Farnesene	0	5	2.5
Taiheke	Dual	New Zealand	https://beermaverick.com/hop/taiheke/	All Others	5	35	35
Wai-iti	Aroma	New Zealand	https://beermaverick.com/hop/wai-iti/	Alpha Acid %	2.5	3.5	3
Wai-iti	Aroma	New Zealand	https://beermaverick.com/hop/wai-iti/	Beta Acid %	4.5	5.5	5
Wai-iti	Aroma	New Zealand	https://beermaverick.com/hop/wai-iti/	Alpha-Beta Ratio	0	1	1
Wai-iti	Aroma	New Zealand	https://beermaverick.com/hop/wai-iti/	Co-Humulone as % of Alpha	22	24	23
Wai-iti	Aroma	New Zealand	https://beermaverick.com/hop/wai-iti/	Total Oils (mL/100g)	1.4	1.8	1.6
Wai-iti	Aroma	New Zealand	https://beermaverick.com/hop/wai-iti/	Myrcene	2	4	3
Wai-iti	Aroma	New Zealand	https://beermaverick.com/hop/wai-iti/	Humulene	27	29	28
Wai-iti	Aroma	New Zealand	https://beermaverick.com/hop/wai-iti/	Caryophyllene	8	10	9
Wai-iti	Aroma	New Zealand	https://beermaverick.com/hop/wai-iti/	Farnesene	12	14	13
Wai-iti	Aroma	New Zealand	https://beermaverick.com/hop/wai-iti/	All Others	43	51	51
Waimea	Dual	New Zealand	https://beermaverick.com/hop/waimea/	Alpha Acid %	14.5	19	16.8
Waimea	Dual	New Zealand	https://beermaverick.com/hop/waimea/	Beta Acid %	7	9	8
Waimea	Dual	New Zealand	https://beermaverick.com/hop/waimea/	Alpha-Beta Ratio	2	3	2
Waimea	Dual	New Zealand	https://beermaverick.com/hop/waimea/	Co-Humulone as % of Alpha	22	24	23
Waimea	Dual	New Zealand	https://beermaverick.com/hop/waimea/	Total Oils (mL/100g)	1.8	2.3	2.1
Waimea	Dual	New Zealand	https://beermaverick.com/hop/waimea/	Myrcene	59	61	60
Waimea	Dual	New Zealand	https://beermaverick.com/hop/waimea/	Humulene	9	10	9.5
Waimea	Dual	New Zealand	https://beermaverick.com/hop/waimea/	Caryophyllene	2	3	2.5
Waimea	Dual	New Zealand	https://beermaverick.com/hop/waimea/	Farnesene	4	6	5
Waimea	Dual	New Zealand	https://beermaverick.com/hop/waimea/	All Others	20	26	26
Wakatu	Dual	New Zealand	https://beermaverick.com/hop/wakatu/	Alpha Acid %	6.5	8.5	7.5
Wakatu	Dual	New Zealand	https://beermaverick.com/hop/wakatu/	Beta Acid %	8	8.5	8.3
Wakatu	Dual	New Zealand	https://beermaverick.com/hop/wakatu/	Alpha-Beta Ratio	1	1	1
Wakatu	Dual	New Zealand	https://beermaverick.com/hop/wakatu/	Co-Humulone as % of Alpha	28	30	29
Wakatu	Dual	New Zealand	https://beermaverick.com/hop/wakatu/	Total Oils (mL/100g)	0.9	1.2	1.1
Wakatu	Dual	New Zealand	https://beermaverick.com/hop/wakatu/	Myrcene	35	36	35.5
Wakatu	Dual	New Zealand	https://beermaverick.com/hop/wakatu/	Humulene	16	17	16.5
Wakatu	Dual	New Zealand	https://beermaverick.com/hop/wakatu/	Caryophyllene	8	9	8.5
Wakatu	Dual	New Zealand	https://beermaverick.com/hop/wakatu/	Farnesene	6	7	6.5
Wakatu	Dual	New Zealand	https://beermaverick.com/hop/wakatu/	All Others	31	35	35
Junga	Bittering	Poland	https://beermaverick.com/hop/junga/	Alpha Acid %	10	14	12
Junga	Bittering	Poland	https://beermaverick.com/hop/junga/	Beta Acid %	5	8	6.5
Junga	Bittering	Poland	https://beermaverick.com/hop/junga/	Alpha-Beta Ratio	1	3	2
Junga	Bittering	Poland	https://beermaverick.com/hop/junga/	Co-Humulone as % of Alpha	29	34	31.5
Junga	Bittering	Poland	https://beermaverick.com/hop/junga/	Total Oils (mL/100g)	1.5	2.6	2.1
Limbus	Aroma	Poland	https://beermaverick.com/hop/limbus/	Alpha Acid %	3	5.5	4.3
Limbus	Aroma	Poland	https://beermaverick.com/hop/limbus/	Beta Acid %	2.5	3.5	3
Limbus	Aroma	Poland	https://beermaverick.com/hop/limbus/	Alpha-Beta Ratio	1	2	2
Limbus	Aroma	Poland	https://beermaverick.com/hop/limbus/	Co-Humulone as % of Alpha	25	35	30
Limbus	Aroma	Poland	https://beermaverick.com/hop/limbus/	Total Oils (mL/100g)	1.1	1.5	1.3
Lubelska	Aroma	Poland	https://beermaverick.com/hop/lublin/	Alpha Acid %	3	5	4
Lubelska	Aroma	Poland	https://beermaverick.com/hop/lublin/	Beta Acid %	2.5	4	3.3
Lubelska	Aroma	Poland	https://beermaverick.com/hop/lublin/	Alpha-Beta Ratio	1	2	1
Lubelska	Aroma	Poland	https://beermaverick.com/hop/lublin/	Co-Humulone as % of Alpha	22	28	25
Lubelska	Aroma	Poland	https://beermaverick.com/hop/lublin/	Total Oils (mL/100g)	0.5	1.2	0.9
Lubelska	Aroma	Poland	https://beermaverick.com/hop/lublin/	Myrcene	22	35	28.5
Lubelska	Aroma	Poland	https://beermaverick.com/hop/lublin/	Humulene	30	40	35
Lubelska	Aroma	Poland	https://beermaverick.com/hop/lublin/	Caryophyllene	6	11	8.5
Lubelska	Aroma	Poland	https://beermaverick.com/hop/lublin/	Farnesene	10	14	12
Lubelska	Aroma	Poland	https://beermaverick.com/hop/lublin/	All Others	0	32	32
Magnat	Dual	Poland	https://beermaverick.com/hop/magnat/	Alpha Acid %	11	16	13.5
Magnat	Dual	Poland	https://beermaverick.com/hop/magnat/	Beta Acid %	2.8	7	4.9
Magnat	Dual	Poland	https://beermaverick.com/hop/magnat/	Alpha-Beta Ratio	2	6	4
Magnat	Dual	Poland	https://beermaverick.com/hop/magnat/	Co-Humulone as % of Alpha	21	25	23
Magnat	Dual	Poland	https://beermaverick.com/hop/magnat/	Total Oils (mL/100g)	1	2	1.5
Magnat	Dual	Poland	https://beermaverick.com/hop/magnat/	Myrcene	30	59	44.5
Magnat	Dual	Poland	https://beermaverick.com/hop/magnat/	Humulene	16	20	18
Magnat	Dual	Poland	https://beermaverick.com/hop/magnat/	Caryophyllene	7	8	7.5
Magnat	Dual	Poland	https://beermaverick.com/hop/magnat/	Farnesene	5	6	5.5
Magnat	Dual	Poland	https://beermaverick.com/hop/magnat/	All Others	7	42	42
Marynka	Dual	Poland	https://beermaverick.com/hop/marynka/	Alpha Acid %	7.5	12	9.8
Marynka	Dual	Poland	https://beermaverick.com/hop/marynka/	Beta Acid %	10	13	11.5
Marynka	Dual	Poland	https://beermaverick.com/hop/marynka/	Alpha-Beta Ratio	1	1	1
Marynka	Dual	Poland	https://beermaverick.com/hop/marynka/	Co-Humulone as % of Alpha	26	33	29.5
Marynka	Dual	Poland	https://beermaverick.com/hop/marynka/	Total Oils (mL/100g)	1.8	3.3	2.6
Marynka	Dual	Poland	https://beermaverick.com/hop/marynka/	Myrcene	28	31	29.5
Marynka	Dual	Poland	https://beermaverick.com/hop/marynka/	Humulene	33	36	34.5
Marynka	Dual	Poland	https://beermaverick.com/hop/marynka/	Caryophyllene	10	13	11.5
Marynka	Dual	Poland	https://beermaverick.com/hop/marynka/	Farnesene	1	3	2
Marynka	Dual	Poland	https://beermaverick.com/hop/marynka/	All Others	17	28	28
Pulawski	Dual	Poland	https://beermaverick.com/hop/pulawski/	Alpha Acid %	8	11	9.5
Pulawski	Dual	Poland	https://beermaverick.com/hop/pulawski/	Beta Acid %	3	4	3.5
Pulawski	Dual	Poland	https://beermaverick.com/hop/pulawski/	Alpha-Beta Ratio	2	4	3
Pulawski	Dual	Poland	https://beermaverick.com/hop/pulawski/	Co-Humulone as % of Alpha	26	30	28
Pulawski	Dual	Poland	https://beermaverick.com/hop/pulawski/	Total Oils (mL/100g)	NA	NA	2.1
Pulawski	Dual	Poland	https://beermaverick.com/hop/pulawski/	Myrcene	38	39	38.5
Pulawski	Dual	Poland	https://beermaverick.com/hop/pulawski/	Humulene	24	25	24.5
Pulawski	Dual	Poland	https://beermaverick.com/hop/pulawski/	Caryophyllene	11	13	12
Pulawski	Dual	Poland	https://beermaverick.com/hop/pulawski/	Farnesene	NA	NA	NA
Pulawski	Dual	Poland	https://beermaverick.com/hop/pulawski/	All Others	23	27	27
Sybilla	Aroma	Poland	https://beermaverick.com/hop/sybilla/	Alpha Acid %	6	8	7
Sybilla	Aroma	Poland	https://beermaverick.com/hop/sybilla/	Beta Acid %	3	12	7.5
Sybilla	Aroma	Poland	https://beermaverick.com/hop/sybilla/	Alpha-Beta Ratio	1	3	2
Sybilla	Aroma	Poland	https://beermaverick.com/hop/sybilla/	Co-Humulone as % of Alpha	26	31	28.5
Sybilla	Aroma	Poland	https://beermaverick.com/hop/sybilla/	Total Oils (mL/100g)	1.2	2.2	1.7
Sybilla	Aroma	Poland	https://beermaverick.com/hop/sybilla/	Myrcene	28	50	39
Sybilla	Aroma	Poland	https://beermaverick.com/hop/sybilla/	Humulene	40	45	42.5
Sybilla	Aroma	Poland	https://beermaverick.com/hop/sybilla/	Caryophyllene	NA	NA	NA
Sybilla	Aroma	Poland	https://beermaverick.com/hop/sybilla/	Farnesene	6	9	7.5
Sybilla	Aroma	Poland	https://beermaverick.com/hop/sybilla/	All Others	0	26	26
Zula	Dual	Poland	https://beermaverick.com/hop/zula/	Alpha Acid %	8	14	11
Zula	Dual	Poland	https://beermaverick.com/hop/zula/	Beta Acid %	3.8	7	5.4
Zula	Dual	Poland	https://beermaverick.com/hop/zula/	Alpha-Beta Ratio	1	4	2
Zula	Dual	Poland	https://beermaverick.com/hop/zula/	Co-Humulone as % of Alpha	NA	NA	30
Zula	Dual	Poland	https://beermaverick.com/hop/zula/	Total Oils (mL/100g)	1.1	2	1.6
Apolon	Dual	Slovenia	https://beermaverick.com/hop/apolon/	Alpha Acid %	10	12	11
Apolon	Dual	Slovenia	https://beermaverick.com/hop/apolon/	Beta Acid %	NA	NA	4
Apolon	Dual	Slovenia	https://beermaverick.com/hop/apolon/	Co-Humulone as % of Alpha	NA	NA	2.3
Apolon	Dual	Slovenia	https://beermaverick.com/hop/apolon/	Total Oils (mL/100g)	1.3	1.6	1.5
Apolon	Dual	Slovenia	https://beermaverick.com/hop/apolon/	Myrcene	62	64	63
Apolon	Dual	Slovenia	https://beermaverick.com/hop/apolon/	Humulene	25	27	26
Apolon	Dual	Slovenia	https://beermaverick.com/hop/apolon/	Caryophyllene	3	5	4
Apolon	Dual	Slovenia	https://beermaverick.com/hop/apolon/	Farnesene	11	12	11.5
Apolon	Dual	Slovenia	https://beermaverick.com/hop/apolon/	All Others	NA	NA	1
Atlas	Dual	Slovenia	https://beermaverick.com/hop/atlas/	Alpha Acid %	5	11	8
Atlas	Dual	Slovenia	https://beermaverick.com/hop/atlas/	Beta Acid %	4	4	4
Atlas	Dual	Slovenia	https://beermaverick.com/hop/atlas/	Alpha-Beta Ratio	1	3	2
Atlas	Dual	Slovenia	https://beermaverick.com/hop/atlas/	Co-Humulone as % of Alpha	36	38	37
Atlas	Dual	Slovenia	https://beermaverick.com/hop/atlas/	Total Oils (mL/100g)	1.3	1.6	1.5
Atlas	Dual	Slovenia	https://beermaverick.com/hop/atlas/	Myrcene	58	59	58.5
Atlas	Dual	Slovenia	https://beermaverick.com/hop/atlas/	Humulene	8	10	9
Atlas	Dual	Slovenia	https://beermaverick.com/hop/atlas/	Caryophyllene	3	5	4
Atlas	Dual	Slovenia	https://beermaverick.com/hop/atlas/	Farnesene	13	14	13.5
Atlas	Dual	Slovenia	https://beermaverick.com/hop/atlas/	All Others	12	18	18
Aurora	Dual	Slovenia	https://beermaverick.com/hop/aurora/	Alpha Acid %	6.5	13	9.8
Aurora	Dual	Slovenia	https://beermaverick.com/hop/aurora/	Beta Acid %	2.7	5.5	4.1
Aurora	Dual	Slovenia	https://beermaverick.com/hop/aurora/	Alpha-Beta Ratio	1	5	3
Aurora	Dual	Slovenia	https://beermaverick.com/hop/aurora/	Co-Humulone as % of Alpha	20	26	23
Aurora	Dual	Slovenia	https://beermaverick.com/hop/aurora/	Total Oils (mL/100g)	0.9	1.8	1.4
Aurora	Dual	Slovenia	https://beermaverick.com/hop/aurora/	Myrcene	20	25	22.5
Aurora	Dual	Slovenia	https://beermaverick.com/hop/aurora/	Humulene	20	25	22.5
Aurora	Dual	Slovenia	https://beermaverick.com/hop/aurora/	Caryophyllene	6	9	7.5
Aurora	Dual	Slovenia	https://beermaverick.com/hop/aurora/	Farnesene	5	10	7.5
Aurora	Dual	Slovenia	https://beermaverick.com/hop/aurora/	All Others	31	49	49
Bobek	Bittering	Slovenia	https://beermaverick.com/hop/bobek/	Alpha Acid %	3.5	9.3	6.4
Bobek	Bittering	Slovenia	https://beermaverick.com/hop/bobek/	Beta Acid %	4	6.6	5.3
Bobek	Bittering	Slovenia	https://beermaverick.com/hop/bobek/	Alpha-Beta Ratio	1	2	1
Bobek	Bittering	Slovenia	https://beermaverick.com/hop/bobek/	Co-Humulone as % of Alpha	26	31	28.5
Bobek	Bittering	Slovenia	https://beermaverick.com/hop/bobek/	Total Oils (mL/100g)	0.7	4	2.4
Bobek	Bittering	Slovenia	https://beermaverick.com/hop/bobek/	Myrcene	30	45	37.5
Bobek	Bittering	Slovenia	https://beermaverick.com/hop/bobek/	Humulene	13	19	16
Bobek	Bittering	Slovenia	https://beermaverick.com/hop/bobek/	Caryophyllene	4	6	5
Bobek	Bittering	Slovenia	https://beermaverick.com/hop/bobek/	Farnesene	4	7	5.5
Bobek	Bittering	Slovenia	https://beermaverick.com/hop/bobek/	All Others	23	49	49
Cekin	Aroma	Slovenia	https://beermaverick.com/hop/cekin/	Alpha Acid %	6	8	7
Cekin	Aroma	Slovenia	https://beermaverick.com/hop/cekin/	Beta Acid %	2	3	2.5
Cekin	Aroma	Slovenia	https://beermaverick.com/hop/cekin/	Alpha-Beta Ratio	2	4	3
Cekin	Aroma	Slovenia	https://beermaverick.com/hop/cekin/	Co-Humulone as % of Alpha	20	27	23.5
Cekin	Aroma	Slovenia	https://beermaverick.com/hop/cekin/	Total Oils (mL/100g)	65	1.5	1.1
Cekin	Aroma	Slovenia	https://beermaverick.com/hop/cekin/	Myrcene	47	48	47.5
Cekin	Aroma	Slovenia	https://beermaverick.com/hop/cekin/	Humulene	16	17	16.5
Cekin	Aroma	Slovenia	https://beermaverick.com/hop/cekin/	Caryophyllene	6	7	6.5
Cekin	Aroma	Slovenia	https://beermaverick.com/hop/cekin/	Farnesene	7	8	7.5
Cekin	Aroma	Slovenia	https://beermaverick.com/hop/cekin/	All Others	20	24	24
Celeia	Aroma	Slovenia	https://beermaverick.com/hop/celeia/	Alpha Acid %	3	6	4.5
Celeia	Aroma	Slovenia	https://beermaverick.com/hop/celeia/	Beta Acid %	2	4	3
Celeia	Aroma	Slovenia	https://beermaverick.com/hop/celeia/	Alpha-Beta Ratio	1	3	2
Celeia	Aroma	Slovenia	https://beermaverick.com/hop/celeia/	Co-Humulone as % of Alpha	25	29	27
